wave	flux	snr	noise	thru
0.8381632252130756	302.78329674651405	29.058710231050476	10.550095558388438	0.00509481441912453
0.8484769844805841	292.56300538281556	29.301175002941136	10.448408308854683	0.005159950360740208
0.8590716213638419	320.16927764454994	29.50657261995448	10.347916862778508	0.005221735833410592
0.8699550721065319	297.03695748670003	29.67087622134954	10.25142203857111	0.005277729004402777
0.8811345691434173	308.1475209251978	29.79020447535056	10.163342934811869	0.005324619679184169
0.8926164059756965	314.86396344666	29.90588484679316	10.071781985874003	0.005374371338745746
0.904406016120264	294.53304809385315	29.975390851334588	9.992558716367972	0.005425249577425365
0.9165078232919142	302.9280970871622	30.001846346072842	9.921051907513153	0.005489967479601389
0.9289255380224837	285.3665855019551	30.02286561629461	9.842677722489881	0.005561472271771353
0.9416800844295095	317.0802603691274	30.019748168166767	9.766678077800103	0.005630687645150572
0.954757922890753	300.10471916921836	30.007215874339714	9.698443551368621	0.005694350350980642
0.9681655972814562	287.8894053167123	30.110499578603168	9.622649695653976	0.005777275251636021
0.9819158207688717	282.24460651882544	30.413896099036705	9.522081328033817	0.00590333267000877
0.9959981927370158	287.46587860667364	30.734188986672585	9.388114696792236	0.0060642950164321256
1.0104222177520512	281.1464886547997	30.841781003365487	9.217374506314783	0.006214949500415345
1.0251871827790946	296.2477868364496	30.856342081253175	9.029388237845424	0.006366684653483546
1.0402862726990512	263.4599846122608	31.016383125457107	8.843654972363524	0.006538930643586355
1.0557198281924247	272.2646053622248	31.253382708089518	8.67411138607517	0.006709653454514771
1.0714898376307211	268.1280970902929	31.52769082492408	8.509476508359766	0.006887254572567472
1.0875877163842513	265.0511980140191	31.849181703484422	8.352864851024197	0.00706830586258366
1.104006533920936	265.259662894103	32.35752693426792	8.225383760149102	0.007236920692553615
1.1207395248796759	270.04216046864804	33.275270252087495	8.143808204454924	0.007387269071635235
1.1377781502879116	283.37937851164287	34.229895765539375	8.072805362376878	0.007529460759012184
1.1551158212859407	276.63748516489085	34.256280826213356	7.9344724040134	0.007667039444938397
1.1727403237610945	263.0363926131674	33.540595215317566	7.745589297145942	0.00780453207662863
1.190638059814936	227.7575140217895	32.97763668335646	7.606204801258558	0.007895390523755319
1.208795814444236	249.25592081726634	32.89305957669229	7.509324670654905	0.007979658390550141
1.2272038274968164	233.5364189567019	33.007708939178904	7.448835821449623	0.008031467944208063
1.2458459059263047	250.05601867543865	33.148290820303785	7.399286791553059	0.008069677843559381
1.2647046149609256	254.62342947824732	33.167792928076096	7.350074931686749	0.008094657294356664
1.2837703169412418	234.8788658085875	33.06857551097736	7.307460879550784	0.008096590569878439
1.3030203614670928	237.50466500989748	32.90050799531337	7.276774704587941	0.00807517546545147
1.3224455259176782	232.9225589211012	32.663450474480655	7.2642798930094	0.00802251030767126
1.3420237208724042	244.3748497275126	32.42143551876381	7.260772299128898	0.007956098189475345
1.3617432290662455	234.7219963739851	32.19502316930115	7.269173900570266	0.007873270263537008
1.3815854704877728	245.69907257472428	31.974677384381746	7.2901232310897885	0.007772648839079968
1.4015354314822852	234.7232656808135	31.679738308369313	7.313733947716852	0.007661330081803193
1.4215790403804203	231.30407141053638	31.345340569297953	7.322578310134631	0.007569053317509183
1.4416998638203056	228.07423681962058	30.955892896721814	7.35151830921997	0.007443200440076163
1.4618841077787084	232.29633343563702	30.560557119619382	7.403029751799108	0.007286452949252165
1.48211848098785	212.20776427015247	30.192540753403804	7.45769984024333	0.007132224239821249
1.502388965910429	224.70929108484324	29.855433206396977	7.505125530631092	0.006990303415667359
1.522683417390884	222.49232919994716	29.58148578916592	7.539189349445991	0.006857600822695688
1.5429900557396328	227.59249062964778	29.31320719890178	7.576661143961892	0.006722387189493818
1.5632975284691646	219.90570222053285	29.0290061324121	7.624679459910999	0.006575773395229542
1.5835958392856337	212.97079563719348	28.77692335072022	7.6778911657807045	0.006430806736726646
1.6038747981452106	220.49690461363707	28.543271172315077	7.72301583459181	0.006301014916247441
1.624125605649303	211.07413424362716	28.299258442635647	7.755397308800739	0.006187465557116522
1.6443401332022933	204.00169806803905	28.134010262378297	7.7837254065124	0.006088022949349799
1.6645096901720602	225.07963309829893	28.07877971265985	7.813663727013737	0.005998626387456437
1.6846280471972848	224.02319205613244	27.97789429747215	7.844785455237101	0.005906061313009681
1.70468907000548	222.27931025465162	27.7729685090065	7.871063820690287	0.005808877192656384
1.724685462473476	228.07049656825615	27.604507988414703	7.889682548484824	0.005717284394227949
1.7446131940256195	212.33849168303914	27.468231605333916	7.922132205878747	0.00561624367696885
